dateSold,price,bedrooms,bathrooms,livingArea,lotSize,yearBuilt
1430265600,825000.0,3.0,2.25,2510.0,10418.0,1968.0
1429056000,495000.0,3.0,2.5,2577.0,156816.0,2000.0
1400544000,525000.0,3.0,1.5,1540.0,4773.0,1941.0
1431302400,438600.0,1.0,1.0,720.0,2500.0,1910.0
1407974400,507000.0,3.0,2.25,1810.0,8158.0,1984.0
1430265600,275900.0,3.0,1.75,1380.0,8400.0,1967.0
1402963200,1170000.0,4.0,2.5,2570.0,6251.0,2000.0
1418083200,275000.0,4.0,1.75,1690.0,6000.0,1957.0
1414368000,355000.0,3.0,0.75,1420.0,3060.0,1923.0
1422230400,233000.0,4.0,2.0,2130.0,9579.0,1968.0
1409788800,666000.0,3.0,2.5,3000.0,5000.0,1918.0
1407715200,317500.0,4.0,2.5,2150.0,9000.0,1979.0
1405987200,420000.0,4.0,2.0,2280.0,10319.0,1989.0
1426118400,290000.0,4.0,2.0,1560.0,8800.0,1942.0
1401753600,320000.0,3.0,2.0,1880.0,10758.0,1952.0
1427068800,650000.0,3.0,2.5,2320.0,5284.0,2004.0
1405296000,325000.0,3.0,1.75,1010.0,7171.0,1967.0
1408492800,165000.0,3.0,1.0,1120.0,5000.0,1917.0
1407369600,500000.0,3.0,1.75,1560.0,16194.0,1961.0
1405468800,443000.0,4.0,1.5,1860.0,12197.0,1964.0
1402272000,213400.0,3.0,1.5,1150.0,8686.0,1963.0
1412208000,480000.0,4.0,1.75,1920.0,9380.0,1964.0
1421280000,275000.0,4.0,2.25,2490.0,7233.0,1978.0
1404864000,299880.0,3.0,2.5,1460.0,3044.0,2000.0
1401148800,499950.0,3.0,3.5,1820.0,1501.0,2014.0
1417564800,1710000.0,5.0,3.0,4290.0,17100.0,1972.0
1407283200,550000.0,4.0,2.75,2230.0,9460.0,1960.0
1401667200,300000.0,4.0,2.5,2070.0,7476.0,2003.0
1413244800,920000.0,3.0,1.75,2480.0,4000.0,1948.0
1408406400,2300000.0,4.0,3.25,4110.0,15929.0,2001.0
1406160000,620000.0,4.0,2.75,2290.0,3060.0,1928.0
1407715200,253500.0,3.0,1.0,1220.0,20400.0,1959.0
1400544000,978000.0,4.0,2.75,2620.0,13777.0,1926.0
1417478400,387500.0,4.0,2.5,3190.0,9856.0,1979.0
1403568000,325000.0,3.0,1.0,850.0,6906.0,1948.0
1428624000,568000.0,3.0,2.5,1740.0,1308.0,2008.0
1411344000,525000.0,4.0,2.5,2140.0,7754.0,1996.0
1401840000,560000.0,3.0,2.5,2070.0,12708.0,1996.0
1413763200,394000.0,3.0,2.5,1680.0,4075.0,2008.0
1414454400,484950.0,2.0,1.0,1000.0,4956.0,1916.0
1415145600,1300000.0,3.0,2.75,3340.0,12690.0,1956.0
1406592000,315000.0,3.0,2.5,1260.0,2767.0,1999.0
1399593600,590000.0,4.0,2.25,2430.0,32496.0,1993.0
1416960000,106000.0,1.0,1.0,560.0,5700.0,1947.0
1416268800,751000.0,3.0,2.5,3380.0,9528.0,1994.0
1413504000,474000.0,2.0,1.0,1100.0,3500.0,1908.0
1401235200,189000.0,2.0,2.0,1700.0,3171.0,1927.0
1414108800,440500.0,3.0,2.5,1600.0,3172.0,2002.0
1426636800,1020000.0,3.0,2.5,2605.0,2216.0,1979.0
1431302400,589000.0,2.0,2.0,1850.0,4667.0,2010.0
1409270400,273000.0,3.0,2.25,1830.0,7651.0,1986.0
1403222400,950000.0,3.0,3.25,3050.0,18892.0,1962.0
1415577600,277700.0,2.0,1.5,1240.0,1055.0,1967.0
1416787200,299900.0,3.0,2.25,2100.0,8163.0,1984.0
1401753600,235000.0,3.0,1.0,1250.0,15603.0,1959.0
1430870400,464000.0,2.0,2.0,1230.0,4800.0,1952.0
1426550400,281000.0,3.0,1.75,1690.0,9826.0,1988.0
1415318400,320000.0,3.0,1.0,1520.0,8870.0,1951.0
1403222400,282000.0,4.0,2.0,1890.0,6302.0,1997.0
1424390400,745000.0,4.0,1.75,1990.0,8900.0,1972.0
1408492800,245000.0,3.0,1.75,1480.0,3900.0,1980.0
1413763200,250000.0,3.0,1.75,1480.0,3900.0,1980.0
1411344000,470000.0,3.0,2.5,2120.0,2374.0,2005.0
1413331200,216650.0,3.0,3.5,1480.0,1077.0,2007.0
1430784000,440000.0,3.0,1.0,1250.0,8412.0,1975.0
1402617600,590000.0,4.0,2.5,2010.0,7972.0,1989.0
1414454400,935000.0,5.0,2.5,3150.0,35283.0,1975.0
1411344000,848000.0,3.0,3.5,3010.0,5717.0,2000.0
1426118400,827500.0,5.0,4.25,3920.0,5823.0,2000.0
1400544000,1130000.0,6.0,3.0,2880.0,3192.0,1919.0
1399420800,630000.0,2.0,2.25,2550.0,5663.0,2011.0
1399248000,340000.0,5.0,1.0,1120.0,9022.0,1962.0
1411430400,570000.0,4.0,2.75,3140.0,10918.0,1968.0
1418083200,2750000.0,4.0,4.0,4130.0,5575.0,1993.0
1420156800,514500.0,4.0,2.5,2990.0,9614.0,1976.0
1428883200,360000.0,2.0,1.0,1120.0,12625.0,1940.0
1418774400,228900.0,4.0,1.5,1570.0,8775.0,1943.0
1403654400,660000.0,3.0,2.75,2210.0,4000.0,2008.0
1425340800,647000.0,4.0,2.5,2390.0,5800.0,2000.0
1402358400,366000.0,3.0,1.75,1520.0,8625.0,1976.0
1405641600,354000.0,5.0,1.75,1830.0,7986.0,1962.0
1400457600,850000.0,4.0,3.5,2640.0,5900.0,1937.0
1400889600,496700.0,3.0,2.5,1740.0,5782.0,1989.0
1415059200,300000.0,3.0,2.0,1550.0,8300.0,1965.0
1413504000,390000.0,3.0,1.0,1040.0,8075.0,1961.0
1400457600,350000.0,3.0,2.25,1640.0,7200.0,1985.0
1411344000,561000.0,3.0,2.25,1640.0,7200.0,1985.0
1406678400,475000.0,3.0,1.75,1260.0,10065.0,1954.0
1413417600,275000.0,3.0,1.5,1170.0,1174.0,2007.0
1414454400,290000.0,3.0,1.75,1590.0,13500.0,1980.0
1423612800,199000.0,3.0,2.5,1750.0,6725.0,1993.0
1427155200,279900.0,4.0,2.5,1770.0,4338.0,2001.0
1430784000,1660000.0,4.0,2.25,3530.0,5500.0,1940.0
1428883200,405000.0,3.0,2.5,2160.0,10200.0,1978.0
1422316800,615000.0,4.0,2.25,2360.0,15860.0,1977.0
1412208000,268000.0,3.0,1.75,1980.0,12543.0,1978.0
1408924800,451000.0,4.0,1.5,1620.0,5444.0,1955.0
1418601600,850000.0,2.0,2.75,2700.0,9854.0,2012.0
1411257600,1180000.0,5.0,2.25,3270.0,16553.0,1968.0
1400198400,245000.0,2.0,1.0,870.0,6150.0,1941.0
1403740800,450000.0,2.0,1.75,840.0,3340.0,1912.0
1428537600,370350.0,3.0,3.5,1340.0,1168.0,2002.0
1406592000,543000.0,3.0,2.5,1540.0,1256.0,2004.0
1422316800,265000.0,2.0,2.0,1650.0,8975.0,1942.0
1427241600,497000.0,3.0,2.5,2630.0,4611.0,2001.0
1428796800,419000.0,4.0,2.25,1880.0,9727.0,1979.0
1406160000,545800.0,4.0,2.5,1980.0,4500.0,1989.0
1428019200,403000.0,3.0,1.0,1500.0,10730.0,1977.0
1415577600,195000.0,3.0,2.0,1230.0,8235.0,1959.0
1418256000,1130000.0,4.0,2.5,2520.0,2600.0,1925.0
1411948800,255000.0,5.0,1.75,1970.0,8925.0,1977.0
1403827200,500000.0,2.0,1.5,1520.0,8040.0,1951.0
1399248000,855000.0,4.0,2.75,2600.0,5390.0,1960.0
1420588800,390000.0,4.0,2.0,2290.0,9200.0,1920.0
1427155200,339000.0,3.0,2.0,1979.0,8470.0,1956.0
1425600000,1330000.0,4.0,3.5,2170.0,3672.0,1905.0
1424131200,429900.0,4.0,1.5,1820.0,17918.0,1962.0
1411603200,370900.0,3.0,1.5,1200.0,8560.0,1975.0
1430265600,457500.0,3.0,1.0,1210.0,7636.0,1952.0
1424995200,499000.0,4.0,2.5,1970.0,2601.0,1999.0
1423699200,225000.0,2.0,1.0,1040.0,11500.0,1947.0
1410739200,615000.0,3.0,1.75,1920.0,4000.0,1950.0
1421107200,455000.0,2.0,1.5,1020.0,1146.0,2001.0
1400025600,458000.0,3.0,1.0,1660.0,7500.0,1940.0
1414627200,580000.0,3.0,2.25,1670.0,7416.0,1974.0
1400025600,966000.0,5.0,4.5,3810.0,8019.0,2008.0
1412640000,240000.0,4.0,1.75,2020.0,10332.0,1954.0
1427760000,229050.0,1.0,1.0,420.0,3298.0,1949.0
1424649600,328500.0,3.0,2.25,1390.0,1407.0,2004.0
1421798400,319000.0,3.0,1.5,2010.0,10100.0,1964.0
1398988800,650000.0,4.0,2.0,1820.0,5000.0,1945.0
1424131200,398500.0,3.0,2.5,1630.0,1971.0,1996.0
1403222400,250000.0,1.0,1.0,800.0,16306.0,1931.0
1403740800,815000.0,3.0,2.0,2270.0,11989.0,1968.0
1426464000,1070000.0,3.0,2.75,2290.0,5002.0,1995.0
1412121600,510000.0,3.0,2.25,2750.0,219542.0,1981.0
1415923200,156000.0,2.0,1.75,590.0,6138.0,1947.0
1400716800,254500.0,4.0,2.75,2570.0,7264.0,1998.0
1405900800,760000.0,3.0,2.5,2050.0,15020.0,1960.0
1430870400,210000.0,3.0,2.5,1610.0,6732.0,1994.0
1408924800,349950.0,3.0,2.5,2140.0,7715.0,1991.0
1427932800,676000.0,3.0,2.0,1730.0,6784.0,1942.0
1420156800,475000.0,4.0,3.5,2440.0,3052.0,2006.0
1404086400,880000.0,4.0,2.75,3220.0,4392.0,1931.0
1409702400,1210000.0,4.0,3.25,4330.0,26162.0,1997.0
1418342400,420000.0,3.0,1.5,1780.0,5000.0,1958.0
1400803200,607000.0,3.0,1.0,1230.0,8114.0,1951.0
1416787200,475000.0,4.0,1.75,2160.0,19283.0,1981.0
1413936000,395000.0,2.0,1.75,1400.0,2500.0,1916.0
1424390400,650000.0,4.0,1.75,1900.0,10454.0,1954.0
1427760000,625000.0,5.0,2.75,2910.0,85377.0,1966.0
1406592000,849000.0,3.0,3.0,2960.0,42159.0,1995.0
1402358400,429950.0,3.0,1.5,2010.0,9480.0,1951.0
1414454400,825000.0,3.0,2.5,3760.0,5260.0,2002.0
1409270400,505000.0,2.0,1.0,1020.0,5000.0,1916.0
1399852800,265000.0,2.0,1.0,1290.0,2828.0,2008.0
1403654400,283000.0,3.0,1.0,890.0,8400.0,1954.0
1428364800,560000.0,3.0,2.75,1620.0,7500.0,1979.0
1415836800,765000.0,4.0,2.5,3360.0,13636.0,1987.0
1405987200,610000.0,5.0,2.75,2930.0,31411.0,1975.0
1409702400,589000.0,3.0,2.5,2940.0,4799.0,1996.0
1403049600,192500.0,3.0,1.0,1080.0,8580.0,1900.0
1420761600,3200000.0,3.0,3.25,4560.0,13363.0,1995.0
1423785600,550000.0,3.0,1.0,1010.0,6120.0,1940.0
1413244800,460000.0,2.0,1.5,1790.0,3760.0,1928.0
1404345600,264500.0,4.0,2.25,2060.0,11385.0,1962.0
1430092800,339000.0,3.0,1.0,1150.0,2496.0,1947.0
1415750400,950000.0,4.0,3.5,4030.0,4200.0,1992.0
1408665600,677500.0,3.0,1.75,2020.0,9718.0,1956.0
1417737600,690000.0,4.0,2.5,2740.0,8120.0,1999.0
1399593600,312000.0,4.0,2.25,1930.0,7452.0,1984.0
1413936000,840000.0,5.0,1.75,2500.0,11617.0,1966.0
1404172800,357500.0,3.0,3.5,2080.0,5100.0,2004.0
1430092800,675000.0,3.0,1.5,1460.0,6480.0,1940.0
1413849600,515000.0,3.0,2.75,3290.0,11441.0,1988.0
1403481600,491234.0,4.0,2.5,1540.0,1860.0,2014.0
1426723200,290000.0,3.0,2.0,1310.0,6265.0,1988.0
1408579200,490000.0,4.0,2.5,2120.0,7820.0,1975.0
1430179200,810000.0,4.0,2.0,2920.0,10424.0,1964.0
1424390400,252000.0,3.0,1.5,1150.0,13200.0,1956.0
1428624000,299999.0,3.0,2.5,2380.0,9719.0,2001.0
1425859200,400000.0,3.0,2.75,2220.0,5000.0,1993.0
1419811200,530000.0,5.0,2.0,3020.0,6000.0,1925.0
1410393600,357000.0,3.0,2.0,2460.0,53882.0,1955.0
1425945600,365000.0,3.0,1.75,1820.0,5555.0,1939.0
1422921600,804000.0,4.0,2.5,2620.0,5060.0,2005.0
1409788800,808250.0,3.0,2.0,1750.0,2640.0,1914.0
1431561600,360000.0,4.0,2.5,2020.0,7289.0,1994.0
1414022400,240000.0,3.0,1.75,1240.0,10956.0,1987.0
1405987200,335000.0,2.0,2.0,1380.0,5840.0,1988.0
1409270400,380000.0,3.0,1.75,1920.0,8775.0,1953.0
1400112000,350000.0,3.0,1.75,1680.0,250470.0,1940.0
1411603200,194000.0,3.0,1.0,1400.0,7955.0,1964.0
1427241600,310000.0,3.0,1.0,1240.0,7194.0,1936.0
1423440000,315000.0,3.0,1.75,1410.0,15134.0,1980.0
1417996800,258950.0,3.0,1.75,1440.0,8050.0,1985.0
1402963200,479000.0,2.0,2.25,1230.0,932.0,2004.0
1415577600,510000.0,5.0,1.5,1550.0,9750.0,1966.0
1404864000,400000.0,3.0,2.0,1760.0,6875.0,1967.0
1427846400,1450000.0,4.0,3.5,5000.0,38012.0,2004.0
1414540800,680000.0,5.0,2.0,2140.0,5000.0,1913.0
1399507200,1750000.0,6.0,3.0,3510.0,5760.0,1906.0
1407110400,335000.0,3.0,1.75,2010.0,9417.0,1967.0
1403481600,460000.0,5.0,2.5,3390.0,9760.0,1978.0
1398988800,440000.0,4.0,2.25,2160.0,8119.0,1966.0
1427328000,412250.0,2.0,2.0,1300.0,2983.0,2006.0
1416441600,185000.0,3.0,1.5,1280.0,4031.0,1985.0
1428364800,286500.0,3.0,2.0,1840.0,8140.0,1975.0
1430524800,422000.0,4.0,2.5,3200.0,6691.0,2002.0
1426723200,408000.0,3.0,2.25,2800.0,35362.0,1985.0
1414368000,306500.0,2.0,1.0,1390.0,19988.0,1949.0
1428883200,359900.0,4.0,2.5,2600.0,5188.0,2005.0
1404864000,560000.0,3.0,2.5,1960.0,6058.0,2002.0
1409097600,259875.0,3.0,1.0,1250.0,21303.0,1970.0
1415145600,385000.0,3.0,1.0,1250.0,21303.0,1970.0
1412640000,188000.0,1.0,1.0,550.0,16345.0,1945.0
1402790400,1140000.0,4.0,3.25,2500.0,5801.0,1926.0
1412899200,255000.0,3.0,1.0,1250.0,10094.0,1927.0
1406678400,1190000.0,4.0,2.75,3020.0,8622.0,1976.0
1401321600,635200.0,4.0,1.75,1640.0,4240.0,1921.0
1430179200,355000.0,3.0,1.75,1870.0,8250.0,1956.0
1422576000,544000.0,3.0,2.5,1760.0,1755.0,1998.0
1429660800,402000.0,3.0,1.5,1320.0,3145.0,1998.0
1419552000,575000.0,4.0,1.5,1430.0,4163.0,1910.0
1406160000,216000.0,3.0,1.75,1580.0,9705.0,1977.0
1402963200,1200000.0,4.0,3.5,4170.0,9748.0,2004.0
1400716800,850000.0,4.0,3.25,3090.0,6744.0,1923.0
1400198400,238000.0,3.0,2.0,1020.0,1204.0,2004.0
1428883200,625000.0,4.0,1.75,2180.0,4431.0,1912.0
1404172800,1110000.0,5.0,3.25,3350.0,4000.0,1997.0
1401235200,820000.0,3.0,2.5,2510.0,5503.0,1995.0
1417392000,355000.0,3.0,2.5,1880.0,5290.0,1974.0
1425340800,495000.0,4.0,1.5,1810.0,7998.0,1960.0
1425254400,1300000.0,5.0,2.5,4170.0,33310.0,1991.0
1399248000,398750.0,3.0,2.5,2230.0,4000.0,1954.0
1405468800,835000.0,4.0,2.5,3650.0,7784.0,2006.0
1412208000,705000.0,6.0,2.75,2830.0,10579.0,1967.0
1430697600,625000.0,4.0,1.5,2120.0,5000.0,1900.0
1423612800,550000.0,4.0,2.5,2090.0,6926.0,1990.0
1401321600,540000.0,3.0,1.5,2600.0,5085.0,1940.0
1401840000,519000.0,2.0,1.0,830.0,2820.0,1920.0
1422403200,311000.0,4.0,2.5,1975.0,8734.0,1996.0
1428278400,305000.0,4.0,2.5,1900.0,7000.0,1968.0
1404345600,395000.0,4.0,2.75,2640.0,35070.0,1963.0
1415318400,275000.0,4.0,1.5,1610.0,6923.0,1969.0
1407369600,450000.0,3.0,3.25,1770.0,1863.0,2003.0
1410393600,324000.0,2.0,1.0,1070.0,6000.0,1955.0
1429056000,2800000.0,5.0,3.25,4590.0,12793.0,1928.0
1405468800,565000.0,4.0,1.0,1540.0,2452.0,1906.0
1404691200,373000.0,4.0,1.75,1590.0,7920.0,1960.0
1404777600,613000.0,2.0,2.0,1170.0,1890.0,1927.0
1415318400,614000.0,4.0,2.25,2880.0,9996.0,1981.0
1430784000,595000.0,4.0,1.75,2510.0,8989.0,1964.0
1408579200,440000.0,2.0,1.0,1280.0,12086.0,1983.0
1426550400,425000.0,3.0,1.5,1570.0,12412.0,1954.0
1411603200,407000.0,2.0,1.0,740.0,6380.0,1912.0
1408924800,472000.0,3.0,1.5,1740.0,9038.0,1955.0
1402963200,472000.0,3.0,2.5,1180.0,1262.0,2010.0
1413936000,1250000.0,5.0,2.75,2960.0,28300.0,1959.0
1404777600,412000.0,3.0,1.75,1880.0,5752.0,1945.0
1428278400,717000.0,3.0,1.0,1150.0,5000.0,1959.0
1407801600,425000.0,3.0,1.0,1320.0,7076.0,1959.0
1408406400,299999.0,4.0,2.0,1640.0,7200.0,1944.0
1430956800,254000.0,3.0,2.0,1470.0,7694.0,1992.0
1423699200,178500.0,3.0,1.0,900.0,10511.0,1961.0
1416528000,800000.0,3.0,1.75,1510.0,3600.0,1910.0
1410393600,420000.0,3.0,1.0,1440.0,5623.0,1922.0
1426118400,319900.0,2.0,1.0,1380.0,9251.0,1940.0
1425254400,350000.0,2.0,1.5,1150.0,7552.0,1944.0
1401235200,968000.0,6.0,2.75,3610.0,17580.0,1959.0
1424822400,491000.0,3.0,2.0,1250.0,1306.0,2000.0
1429574400,948000.0,3.0,2.5,3510.0,9824.0,2002.0
1411516800,900000.0,3.0,2.5,2260.0,9577.0,1925.0
1425859200,270000.0,3.0,1.75,2840.0,9800.0,1977.0
1402963200,198000.0,3.0,1.5,1430.0,7347.0,1980.0
1416528000,250000.0,2.0,1.0,1420.0,21158.0,1953.0
1406678400,615000.0,4.0,2.5,2120.0,3720.0,2004.0
1410825600,550000.0,3.0,2.5,2080.0,7749.0,1988.0
1413504000,190000.0,2.0,2.5,1370.0,3438.0,1987.0
1412640000,629000.0,4.0,2.25,1900.0,11171.0,1984.0
1412640000,434000.0,3.0,1.75,1660.0,8301.0,1955.0
1412726400,415885.0,3.0,1.0,1310.0,4163.0,1964.0
1401667200,550000.0,3.0,2.5,1840.0,3035.0,1926.0
1421798400,272000.0,1.0,0.75,1040.0,6034.0,1991.0
1403827200,665000.0,3.0,2.5,2610.0,35000.0,1988.0
1412812800,510000.0,3.0,2.0,1990.0,7405.0,1971.0
1409788800,530000.0,3.0,2.0,3080.0,17700.0,1965.0
1413763200,355000.0,3.0,1.0,1200.0,16000.0,1970.0
1424649600,255000.0,4.0,1.0,1250.0,9102.0,1955.0
1406160000,790000.0,4.0,2.75,2640.0,9000.0,1990.0
1417478400,695000.0,5.0,1.75,1790.0,9335.0,1952.0
1415318400,255000.0,2.0,2.0,1140.0,8400.0,1954.0
1406073600,410000.0,3.0,2.25,1790.0,5794.0,1985.0
1403654400,650000.0,4.0,2.75,1910.0,16532.0,1940.0
1426636800,675000.0,4.0,1.75,1530.0,3615.0,1913.0
1404172800,332888.0,2.0,2.5,1050.0,1029.0,2007.0
1424390400,300000.0,3.0,1.75,1730.0,6900.0,1976.0
1406851200,320000.0,4.0,1.5,1100.0,11824.0,1954.0
1431043200,342500.0,5.0,2.25,2100.0,10726.0,1963.0
1426809600,752875.0,4.0,2.5,2800.0,72309.0,1992.0
1404086400,1730000.0,5.0,3.5,5000.0,26540.0,2008.0
1407974400,255000.0,1.0,0.5,880.0,1642.0,1910.0
1414972800,244000.0,3.0,2.5,1470.0,9337.0,1991.0
1427846400,1420000.0,5.0,3.25,3950.0,11438.0,2006.0
1415577600,218000.0,3.0,1.0,980.0,12812.0,1956.0
1417564800,359000.0,4.0,1.0,2180.0,10617.0,1950.0
1414368000,840000.0,4.0,2.75,3040.0,13559.0,2003.0
1399420800,900000.0,5.0,3.75,4130.0,226076.0,1985.0
1412812800,205000.0,4.0,1.75,1850.0,65340.0,1972.0
1421798400,205000.0,3.0,2.5,1600.0,7295.0,1993.0
1428451200,500000.0,2.0,1.5,2070.0,5432.0,1951.0
1420761600,510000.0,4.0,2.5,3180.0,5405.0,2001.0
1403222400,1140000.0,6.0,4.25,6900.0,244716.0,2002.0
1430352000,1550000.0,4.0,2.25,2640.0,3000.0,1908.0
1405900800,210000.0,3.0,1.5,1920.0,61014.0,1953.0
1418083200,597500.0,3.0,1.75,2030.0,32565.0,1981.0
1414540800,400000.0,2.0,1.0,1140.0,101529.0,1932.0
1408579200,412000.0,3.0,1.0,1660.0,6992.0,1952.0
1427241600,299950.0,2.0,1.5,1390.0,1756.0,2005.0
1429747200,1080000.0,4.0,3.0,2490.0,4325.0,1922.0
1416268800,422500.0,4.0,2.5,2550.0,8824.0,1990.0
1405296000,410000.0,3.0,2.0,1270.0,10227.0,1968.0
1401235200,1400000.0,4.0,3.25,2980.0,7000.0,1900.0
1405382400,245000.0,3.0,2.0,1470.0,8000.0,1974.0
1404259200,720000.0,4.0,3.0,3550.0,12327.0,1990.0
1414108800,315000.0,2.0,1.0,780.0,7200.0,1935.0
1424736000,191950.0,2.0,2.5,1390.0,1302.0,1987.0
1411430400,455000.0,4.0,2.5,2440.0,5001.0,2005.0
1400198400,523000.0,3.0,1.5,1260.0,3135.0,1931.0
1414108800,250000.0,3.0,2.25,1640.0,4420.0,1918.0
1421107200,294000.0,3.0,3.0,1670.0,4120.0,1929.0
1412899200,490000.0,3.0,2.25,2380.0,6000.0,1961.0
1410825600,310000.0,4.0,1.0,1030.0,5750.0,1971.0
1405900800,265000.0,3.0,1.5,1560.0,10489.0,1961.0
1407715200,402000.0,4.0,1.75,1640.0,10500.0,1968.0
1399593600,705000.0,2.0,2.5,2200.0,188200.0,2007.0
1416787200,589450.0,4.0,2.5,3190.0,7941.0,2005.0
1419292800,219950.0,3.0,1.5,1200.0,8404.0,1964.0
1407888000,750000.0,3.0,2.25,2250.0,5301.0,1975.0
1408579200,478000.0,2.0,1.75,1960.0,6000.0,1904.0
1405296000,170000.0,3.0,1.0,1250.0,7015.0,1958.0
1402531200,489950.0,4.0,2.25,2640.0,31941.0,1986.0
1402012800,1370000.0,2.0,2.25,2460.0,16940.0,1936.0
1425254400,319950.0,3.0,2.5,1700.0,7000.0,1996.0
1416787200,208417.0,2.0,1.0,840.0,4200.0,1938.0
1416182400,410000.0,4.0,2.0,1900.0,5100.0,1914.0
1406246400,590000.0,4.0,2.75,2160.0,4205.0,1969.0
1430265600,648000.0,3.0,1.75,1610.0,10229.0,1961.0
1403827200,255000.0,3.0,2.5,1720.0,6194.0,1998.0
1408924800,465000.0,4.0,2.75,2190.0,3267.0,2004.0
1422403200,622000.0,4.0,1.75,3020.0,10714.0,1958.0
1410739200,306000.0,3.0,1.75,1980.0,9800.0,1991.0
1412899200,617000.0,3.0,2.5,1880.0,5500.0,1947.0
1401235200,438750.0,3.0,1.75,1610.0,6480.0,1947.0
1411603200,1280000.0,4.0,3.0,3260.0,4500.0,1930.0
1416787200,995000.0,5.0,3.25,3970.0,8029.0,1979.0
1403481600,1580000.0,4.0,2.5,4570.0,74487.0,1948.0
1429660800,635000.0,5.0,2.75,2620.0,5500.0,1911.0
1406505600,215000.0,3.0,1.0,1180.0,9000.0,1970.0
1414368000,530000.0,3.0,2.5,1365.0,1090.0,2003.0
1426809600,295000.0,2.0,1.0,720.0,4125.0,1943.0
1425254400,245000.0,3.0,2.25,1350.0,6775.0,1981.0
1420416000,400000.0,6.0,2.5,3060.0,17112.0,1967.0
1405900800,303000.0,3.0,2.75,1850.0,8820.0,1993.0
1413331200,330000.0,3.0,1.75,1320.0,9675.0,1970.0
1425427200,700000.0,3.0,1.75,1990.0,13000.0,1980.0
1409011200,126000.0,1.0,1.0,610.0,4400.0,1922.0
1406073600,850000.0,4.0,1.0,2500.0,35802.0,1955.0
1418860800,405000.0,3.0,2.0,1440.0,7425.0,1965.0
1408406400,869900.0,6.0,4.5,2750.0,4400.0,1987.0
1427760000,485000.0,3.0,1.75,1790.0,6775.0,1951.0
1422403200,400000.0,2.0,2.0,1050.0,1173.0,2004.0
1410393600,299950.0,3.0,2.5,1780.0,4650.0,2011.0
1427414400,585000.0,4.0,2.5,2200.0,9099.0,1994.0
1430870400,495000.0,4.0,2.0,1720.0,5413.0,1938.0
1426032000,2200000.0,5.0,4.5,5840.0,17168.0,2006.0
1415577600,447000.0,3.0,2.25,1520.0,14080.0,1984.0
1429228800,206000.0,3.0,1.0,1320.0,9239.0,1968.0
1413849600,500000.0,3.0,1.0,1070.0,4600.0,1930.0
1416528000,302500.0,4.0,2.5,1990.0,5511.0,1994.0
1416873600,1250000.0,4.0,4.25,4980.0,13000.0,1982.0
1406073600,391000.0,2.0,1.0,890.0,5423.0,1946.0
1404950400,250000.0,3.0,2.0,1440.0,5457.0,1986.0
1406073600,435000.0,4.0,2.5,2440.0,5350.0,2003.0
1423612800,160000.0,4.0,2.25,1800.0,14722.0,1962.0
1405987200,451000.0,5.0,3.0,2260.0,6508.0,2003.0
1399248000,206000.0,2.0,1.0,810.0,7158.0,1944.0
1411430400,590000.0,4.0,2.75,2240.0,5400.0,1940.0
1400112000,695000.0,3.0,2.5,4560.0,17622.0,1986.0
1416441600,350000.0,3.0,1.5,1550.0,40752.0,1954.0
1427328000,1240000.0,5.0,3.5,3180.0,4628.0,2001.0
1427673600,395000.0,6.0,2.25,2950.0,11200.0,1970.0
1428192000,419000.0,5.0,3.0,2190.0,9652.0,1999.0
1404777600,592350.0,2.0,2.0,1570.0,4665.0,2006.0
1407283200,855000.0,5.0,3.25,3420.0,5669.0,2003.0
1419897600,771000.0,4.0,2.5,2420.0,7200.0,1991.0
1418860800,325000.0,3.0,2.25,1570.0,43350.0,1967.0
1413590400,1850000.0,5.0,3.25,3680.0,6060.0,1925.0
1406592000,545000.0,4.0,1.75,1910.0,6731.0,1953.0
1424908800,615000.0,3.0,1.75,1780.0,5175.0,1927.0
1428624000,625500.0,2.0,1.0,2160.0,7439.0,1953.0
1404777600,232000.0,3.0,1.5,1460.0,15000.0,1966.0
1405296000,168000.0,3.0,1.5,1370.0,7439.0,1963.0
1422403200,238000.0,3.0,1.5,1370.0,7439.0,1963.0
1428969600,260000.0,3.0,2.5,1500.0,7401.0,1998.0
1425254400,460000.0,3.0,1.75,1210.0,7500.0,1951.0
1408924800,900000.0,3.0,2.5,2850.0,11535.0,1952.0
1413849600,289950.0,3.0,1.0,1090.0,8280.0,1947.0
1424390400,265000.0,3.0,1.75,1450.0,5858.0,1991.0
1401408000,465000.0,4.0,2.25,1820.0,20349.0,1977.0
1415836800,370000.0,3.0,1.5,1320.0,7201.0,1971.0
1407283200,240000.0,2.0,1.5,1670.0,9880.0,1941.0
1410912000,232000.0,4.0,2.0,1440.0,5911.0,1943.0
1406592000,237502.0,3.0,1.0,980.0,7560.0,1951.0
1418601600,1280000.0,4.0,3.5,4340.0,5500.0,2008.0
1429833600,957000.0,4.0,2.25,2860.0,11545.0,1966.0
1425513600,218000.0,3.0,1.5,1140.0,4875.0,1970.0
1408492800,205000.0,3.0,1.5,1120.0,8366.0,1968.0
1402444800,350000.0,3.0,3.25,1460.0,1592.0,2006.0
1404259200,256000.0,4.0,2.5,2050.0,5787.0,2002.0
1406678400,275000.0,3.0,1.0,1250.0,7654.0,1952.0
1428019200,372000.0,4.0,2.5,2520.0,9604.0,1990.0
