dateSold,price,bedrooms,bathrooms,livingArea,lotSize,yearBuilt
8/22/2014,165000.0,3.0,2.5,1660.0,2415.0,1983.0
6/9/2014,435000.0,2.0,1.0,800.0,5000.0,1906.0
5/30/2014,642000.0,3.0,2.5,2670.0,10082.0,1987.0
4/9/2015,340000.0,3.0,2.5,1720.0,4120.0,1999.0
7/22/2014,730000.0,4.0,2.5,3550.0,35689.0,1991.0
1/23/2015,563250.0,3.0,1.75,1370.0,2800.0,1982.0
5/2/2014,675000.0,5.0,2.5,2820.0,67518.0,1979.0
5/12/2014,620000.0,3.0,1.5,1620.0,6630.0,1954.0
12/10/2014,275000.0,2.0,2.0,1290.0,9041.0,1956.0
5/12/2014,270000.0,3.0,1.0,1830.0,8209.0,1942.0
4/15/2015,325000.0,4.0,2.5,2040.0,5472.0,2003.0
10/3/2014,476100.0,4.0,2.5,1850.0,1836.0,2005.0
10/20/2014,700000.0,2.0,1.0,1300.0,12000.0,1959.0
9/26/2014,220000.0,4.0,2.0,1620.0,5200.0,1978.0
11/14/2014,236000.0,3.0,1.75,1560.0,10919.0,1975.0
5/2/2014,790000.0,3.0,2.5,2600.0,4750.0,1951.0
8/20/2014,350000.0,3.0,1.0,2010.0,6000.0,1967.0
3/24/2015,130000.0,2.0,1.0,780.0,5300.0,1941.0
5/27/2014,283200.0,4.0,2.5,1982.0,6406.0,2004.0
10/15/2014,273000.0,3.0,1.0,1500.0,6250.0,1945.0
12/15/2014,599000.0,5.0,2.25,2460.0,8710.0,1976.0
4/23/2015,460000.0,4.0,2.5,2680.0,11998.0,1960.0
5/9/2014,1160000.0,4.0,4.25,5860.0,52889.0,1996.0
6/10/2014,385000.0,4.0,1.75,1720.0,8750.0,1971.0
9/10/2014,264250.0,3.0,1.0,1420.0,7420.0,1944.0
10/29/2014,608000.0,3.0,2.5,1760.0,1472.0,2006.0
9/15/2014,450000.0,3.0,2.5,2790.0,48994.0,1984.0
7/3/2014,1760000.0,3.0,2.0,2360.0,4800.0,1909.0
11/14/2014,339950.0,5.0,2.0,1890.0,6050.0,1944.0
4/10/2015,760000.0,6.0,3.75,3810.0,6150.0,1977.0
4/8/2015,350000.0,2.0,1.0,1160.0,5395.0,1940.0
4/21/2015,541500.0,3.0,1.75,2320.0,55847.0,1960.0
3/27/2015,730000.0,6.0,2.75,3280.0,16449.0,1963.0
4/29/2015,215000.0,3.0,1.0,980.0,5600.0,1949.0
5/15/2014,420000.0,3.0,2.0,1640.0,9972.0,1977.0
5/30/2014,655000.0,4.0,2.25,2060.0,8470.0,1983.0
1/15/2015,240000.0,3.0,2.5,1500.0,10652.0,1981.0
6/2/2014,730000.0,4.0,2.0,2360.0,6000.0,1939.0
10/13/2014,390000.0,4.0,1.5,1940.0,12100.0,1962.0
10/28/2014,473000.0,3.0,1.0,1280.0,10000.0,1954.0
3/24/2015,698000.0,4.0,3.5,3630.0,5670.0,1970.0
5/14/2014,511000.0,3.0,2.5,1820.0,4883.0,2005.0
5/8/2014,358000.0,2.0,1.5,960.0,1808.0,1993.0
4/10/2015,499990.0,3.0,1.75,1630.0,8400.0,1955.0
3/13/2015,322000.0,4.0,2.25,1940.0,10200.0,1960.0
10/8/2014,201000.0,3.0,1.0,980.0,9682.0,1969.0
11/12/2014,765000.0,4.0,2.5,3140.0,16200.0,1988.0
6/6/2014,920000.0,4.0,2.75,2880.0,5750.0,1928.0
4/15/2015,360000.0,4.0,2.0,1650.0,7552.0,1977.0
5/7/2015,297300.0,3.0,1.75,1980.0,9220.0,1987.0
9/25/2014,399000.0,3.0,1.0,860.0,9403.0,1942.0
6/20/2014,400000.0,3.0,1.0,1430.0,10005.0,1950.0
8/27/2014,230000.0,3.0,1.75,1260.0,10164.0,1964.0
2/20/2015,290000.0,3.0,1.0,960.0,4560.0,1968.0
4/30/2015,323800.0,3.0,2.5,2060.0,7658.0,2003.0
10/20/2014,574500.0,4.0,1.5,1430.0,6380.0,1930.0
5/22/2014,505000.0,3.0,2.25,1670.0,1596.0,2002.0
4/22/2015,372500.0,2.0,1.0,880.0,10950.0,1944.0
7/1/2014,425000.0,3.0,1.5,1300.0,19163.0,1964.0
4/16/2015,446250.0,3.0,2.5,2380.0,214315.0,2000.0
8/14/2014,330000.0,2.0,0.75,520.0,6862.0,1924.0
4/27/2015,608095.0,3.0,2.5,2680.0,17707.0,1983.0
1/25/2015,550000.0,3.0,2.5,2140.0,10136.0,1958.0
8/28/2014,265000.0,4.0,2.5,1820.0,16103.0,2004.0
6/19/2014,399888.0,4.0,2.25,1820.0,8255.0,1930.0
6/27/2014,430000.0,2.0,1.0,1050.0,2570.0,1927.0
5/13/2015,554990.0,3.0,2.5,2100.0,6092.0,2013.0
11/7/2014,359950.0,3.0,2.5,2210.0,6280.0,2003.0
6/23/2014,405000.0,2.0,1.0,860.0,2599.0,1901.0
4/6/2015,280000.0,2.0,1.0,870.0,4025.0,1981.0
4/8/2015,479950.0,4.0,2.25,2570.0,11070.0,1966.0
9/4/2014,575000.0,5.0,1.75,2980.0,53578.0,1976.0
2/26/2015,392000.0,4.0,2.25,2360.0,7733.0,1983.0
2/25/2015,760500.0,4.0,2.25,2310.0,36136.0,1977.0
6/16/2014,435000.0,3.0,2.5,2300.0,9521.0,2003.0
8/19/2014,1570000.0,4.0,2.75,2810.0,8570.0,1993.0
12/3/2014,261000.0,4.0,1.5,2040.0,10488.0,1961.0
5/7/2015,1480000.0,3.0,2.25,3290.0,5000.0,1939.0
4/30/2015,853800.0,7.0,4.0,2960.0,2665.0,1927.0
5/22/2014,657500.0,3.0,2.5,2670.0,10496.0,1989.0
5/4/2014,331950.0,4.0,2.5,2530.0,9933.0,1990.0
6/11/2014,514000.0,3.0,1.75,1720.0,5899.0,1986.0
9/12/2014,496000.0,3.0,3.5,3090.0,27598.0,1995.0
2/18/2015,1090000.0,4.0,2.5,3930.0,21894.0,1987.0
11/6/2014,195700.0,3.0,1.0,1120.0,5200.0,1976.0
7/29/2014,1400000.0,4.0,2.25,3960.0,8640.0,1925.0
12/5/2014,1180000.0,4.0,3.25,4060.0,20822.0,1991.0
9/23/2014,643403.0,3.0,2.5,2350.0,9648.0,1966.0
5/12/2014,357000.0,4.0,2.5,2380.0,7066.0,1997.0
4/8/2015,865000.0,3.0,1.75,1480.0,8163.0,1953.0
11/18/2014,905000.0,3.0,2.5,2930.0,9280.0,1988.0
10/22/2014,265000.0,3.0,1.5,1290.0,7100.0,1954.0
12/24/2014,535000.0,2.0,2.5,2730.0,7246.0,1998.0
8/11/2014,450000.0,3.0,1.0,1290.0,5440.0,1929.0
2/18/2015,460500.0,4.0,2.5,2170.0,7533.0,1991.0
11/24/2014,315000.0,4.0,1.75,1850.0,8580.0,1960.0
2/13/2015,607500.0,4.0,2.5,2110.0,13939.0,1978.0
1/26/2015,432000.0,2.0,1.0,960.0,3235.0,1916.0
2/9/2015,1700000.0,3.0,4.0,3910.0,5350.0,1933.0
8/20/2014,479000.0,4.0,2.5,2590.0,6139.0,2001.0
3/20/2015,475000.0,5.0,2.75,3080.0,6600.0,2002.0
11/19/2014,415000.0,3.0,1.0,1630.0,8146.0,1952.0
8/26/2014,450000.0,2.0,1.0,910.0,5000.0,1914.0
7/3/2014,1140000.0,3.0,2.5,2780.0,33503.0,1969.0
9/15/2014,430000.0,5.0,3.0,3880.0,8432.0,2004.0
9/3/2014,296000.0,3.0,1.75,1360.0,10742.0,1971.0
7/11/2014,303000.0,4.0,2.25,2560.0,8927.0,1976.0
10/21/2014,641000.0,4.0,2.5,2600.0,6015.0,2004.0
2/10/2015,280000.0,3.0,2.25,1220.0,5739.0,1984.0
8/5/2014,260750.0,3.0,2.0,1560.0,9635.0,1966.0
11/19/2014,601000.0,4.0,2.5,2080.0,5191.0,2001.0
8/28/2014,255000.0,3.0,1.5,1490.0,6604.0,1918.0
6/5/2014,555000.0,4.0,2.75,2020.0,10720.0,1976.0
11/18/2014,865000.0,3.0,1.5,1530.0,10827.0,1955.0
9/22/2014,1390000.0,4.0,2.5,3450.0,17400.0,1964.0
5/20/2014,315000.0,3.0,2.25,1400.0,31626.0,1987.0
6/6/2014,200000.0,2.0,1.0,1730.0,9610.0,1962.0
11/17/2014,357000.0,3.0,1.0,1370.0,6450.0,1948.0
12/4/2014,390000.0,2.0,1.5,1050.0,934.0,2007.0
7/29/2014,462000.0,5.0,1.75,2840.0,10220.0,1954.0
5/16/2014,174500.0,2.0,1.0,1010.0,5200.0,1955.0
2/10/2015,305000.0,2.0,1.0,1210.0,7140.0,1921.0
2/5/2015,449000.0,5.0,1.75,1720.0,14040.0,1956.0
8/29/2014,260000.0,3.0,2.0,2710.0,5000.0,1951.0
5/12/2014,751000.0,4.0,2.5,3110.0,6142.0,2004.0
4/1/2015,370037.0,2.0,1.0,1250.0,9270.0,1948.0
8/25/2014,229950.0,3.0,1.75,1900.0,8910.0,1988.0
4/22/2015,349000.0,3.0,1.75,1740.0,7682.0,1978.0
1/20/2015,348000.0,4.0,2.5,2070.0,3808.0,2003.0
4/17/2015,1220000.0,3.0,3.25,3030.0,5600.0,1905.0
1/2/2015,510000.0,4.0,3.0,3610.0,18948.0,1993.0
3/23/2015,265000.0,3.0,1.5,1520.0,6805.0,1981.0
10/28/2014,1250000.0,3.0,2.75,2780.0,4815.0,1974.0
1/7/2015,937500.0,4.0,4.0,5545.0,871200.0,2003.0
8/5/2014,485000.0,3.0,1.75,2590.0,8384.0,1971.0
3/20/2015,489000.0,4.0,1.0,1150.0,5217.0,1951.0
1/22/2015,400000.0,2.0,1.0,920.0,5120.0,1952.0
6/16/2014,638000.0,3.0,2.5,2110.0,3600.0,2005.0
6/19/2014,440000.0,3.0,1.75,1170.0,8740.0,1968.0
6/25/2014,305000.0,6.0,2.0,1900.0,8240.0,1964.0
3/19/2015,649950.0,6.0,2.0,1900.0,8240.0,1964.0
2/13/2015,680000.0,4.0,2.5,3290.0,6012.0,2005.0
7/14/2014,629000.0,4.0,2.5,2660.0,22050.0,1996.0
9/4/2014,555000.0,3.0,2.5,2160.0,7584.0,1988.0
6/17/2014,669000.0,4.0,2.75,2700.0,35362.0,1976.0
8/8/2014,272000.0,3.0,2.5,1980.0,6608.0,1994.0
6/26/2014,270000.0,4.0,2.25,2600.0,9900.0,1965.0
1/6/2015,215000.0,3.0,1.0,1280.0,9775.0,1964.0
4/2/2015,690000.0,3.0,1.5,1710.0,17707.0,1947.0
3/5/2015,256000.0,4.0,1.75,1270.0,6825.0,1950.0
3/24/2015,255000.0,3.0,2.25,1890.0,7314.0,1981.0
5/13/2014,550000.0,7.0,4.0,3440.0,8100.0,1970.0
5/8/2015,410000.0,3.0,1.0,1190.0,5280.0,1957.0
11/6/2014,410000.0,2.0,1.0,1030.0,4366.0,1912.0
7/16/2014,259000.0,3.0,1.75,1240.0,4000.0,1986.0
3/27/2015,292000.0,3.0,1.0,1730.0,21183.0,1955.0
8/12/2014,1650000.0,4.0,3.5,4610.0,12500.0,2003.0
11/13/2014,518000.0,5.0,1.0,1590.0,5000.0,1929.0
3/5/2015,485000.0,3.0,2.5,1760.0,3097.0,1992.0
3/3/2015,259500.0,3.0,2.0,1330.0,35060.0,1989.0
4/23/2015,354000.0,4.0,2.5,2340.0,5420.0,2003.0
3/23/2015,999950.0,3.0,2.25,3740.0,22464.0,1966.0
6/24/2014,464500.0,3.0,1.75,1150.0,10466.0,1959.0
8/25/2014,300000.0,3.0,2.5,1750.0,4200.0,2005.0
7/1/2014,1080000.0,3.0,2.75,3890.0,7216.0,1967.0
7/21/2014,309950.0,4.0,2.5,1770.0,6666.0,1989.0
9/17/2014,315000.0,3.0,1.0,1160.0,3700.0,1909.0
7/24/2014,499950.0,3.0,1.0,1440.0,5580.0,1908.0
7/7/2014,780000.0,4.0,2.0,2600.0,4800.0,1953.0
11/21/2014,885000.0,3.0,3.25,2640.0,16090.0,1976.0
5/7/2014,500000.0,2.0,1.0,1010.0,3885.0,1906.0
12/19/2014,329000.0,3.0,2.0,1840.0,6755.0,1989.0
10/28/2014,246000.0,4.0,1.75,1720.0,7455.0,1963.0
12/23/2014,405000.0,3.0,1.5,1280.0,9600.0,1960.0
5/29/2014,349000.0,4.0,1.75,1700.0,7800.0,1981.0
3/23/2015,374950.0,4.0,2.5,1980.0,12062.0,1992.0
7/29/2014,306000.0,3.0,2.0,1160.0,7217.0,1969.0
8/5/2014,416000.0,4.0,1.75,1980.0,7840.0,1961.0
6/23/2014,560000.0,3.0,2.5,1960.0,12476.0,1989.0
6/17/2014,260000.0,3.0,1.5,1270.0,20700.0,1948.0
5/16/2014,306500.0,3.0,2.25,2060.0,38377.0,1978.0
12/11/2014,299950.0,3.0,1.75,1980.0,11274.0,1968.0
4/6/2015,265500.0,3.0,2.5,1450.0,8977.0,1990.0
8/12/2014,219000.0,3.0,1.5,1200.0,12000.0,1986.0
5/5/2015,365000.0,3.0,1.75,1830.0,17349.0,1977.0
5/14/2014,499000.0,3.0,2.0,2090.0,42689.0,1959.0
6/2/2014,366000.0,3.0,1.75,1510.0,8301.0,1967.0
5/1/2015,514950.0,3.0,2.25,1310.0,1264.0,2014.0
6/4/2014,875000.0,4.0,2.75,3790.0,10669.0,1999.0
1/20/2015,831000.0,3.0,2.25,2240.0,8800.0,1957.0
5/15/2014,689900.0,4.0,3.25,2740.0,7266.0,2003.0
7/24/2014,315000.0,3.0,2.5,1660.0,10763.0,1994.0
6/24/2014,336500.0,3.0,1.0,1480.0,7284.0,1963.0
5/27/2014,1100000.0,3.0,2.75,2640.0,4050.0,1926.0
8/4/2014,375000.0,6.0,2.0,1900.0,8057.0,1959.0
8/11/2014,289275.0,3.0,2.0,2860.0,24046.0,1985.0
7/8/2014,455000.0,4.0,3.5,3440.0,6000.0,2002.0
6/25/2014,505000.0,3.0,1.75,1640.0,10695.0,1975.0
7/30/2014,450000.0,3.0,1.0,1450.0,3350.0,1919.0
6/8/2014,567500.0,3.0,2.5,2300.0,7398.0,2001.0
10/6/2014,265000.0,3.0,1.5,1460.0,8505.0,1955.0
12/30/2014,340000.0,3.0,2.0,1570.0,14992.0,2001.0
4/30/2015,375000.0,3.0,2.0,1540.0,8885.0,1939.0
12/26/2014,920000.0,6.0,3.0,3300.0,4218.0,1970.0
6/12/2014,850000.0,4.0,2.25,2130.0,11843.0,1972.0
12/10/2014,202000.0,3.0,1.0,1010.0,9750.0,1969.0
9/29/2014,725000.0,4.0,3.0,2420.0,12000.0,1984.0
2/6/2015,900000.0,3.0,3.25,3870.0,33980.0,1991.0
2/6/2015,680200.0,2.0,1.5,1960.0,6000.0,1951.0
4/14/2015,216500.0,3.0,1.0,1170.0,9000.0,1918.0
12/12/2014,325000.0,3.0,1.5,1890.0,7650.0,1966.0
8/12/2014,675000.0,3.0,2.5,2250.0,4134.0,2004.0
5/12/2015,435000.0,2.0,0.75,750.0,16321.0,1936.0
1/22/2015,263500.0,3.0,1.75,1610.0,14000.0,1977.0
5/7/2015,550000.0,4.0,2.25,2590.0,36256.0,1978.0
4/22/2015,875000.0,3.0,2.5,2520.0,3750.0,1995.0
4/11/2015,246600.0,4.0,1.0,1340.0,8400.0,1966.0
7/1/2014,337000.0,3.0,2.25,1460.0,941.0,2006.0
11/11/2014,240000.0,3.0,1.75,1380.0,7500.0,1988.0
9/10/2014,490000.0,3.0,1.75,1510.0,11120.0,1984.0
8/6/2014,510000.0,5.0,2.5,2510.0,83231.0,1975.0
3/7/2015,305000.0,3.0,1.0,910.0,8008.0,1971.0
4/3/2015,350000.0,3.0,2.5,1970.0,3655.0,2003.0
2/24/2015,284200.0,3.0,1.75,1540.0,6632.0,1959.0
1/28/2015,357000.0,4.0,2.5,1980.0,9757.0,1995.0
6/17/2014,854000.0,4.0,2.75,3150.0,38865.0,1986.0
1/14/2015,1180000.0,4.0,2.5,4700.0,49658.0,1999.0
10/8/2014,1000000.0,3.0,2.25,2300.0,15952.0,1963.0
11/25/2014,616500.0,4.0,2.25,1880.0,3000.0,1909.0
11/25/2014,750000.0,4.0,2.75,2640.0,3750.0,1911.0
10/7/2014,650000.0,6.0,4.5,3900.0,9100.0,1979.0
7/15/2014,275000.0,4.0,2.25,2670.0,10050.0,1962.0
10/3/2014,540000.0,4.0,1.75,1840.0,4280.0,1918.0
8/14/2014,225000.0,3.0,1.0,1120.0,10665.0,1961.0
4/9/2015,845000.0,4.0,2.5,2970.0,9072.0,1991.0
3/12/2015,490000.0,3.0,2.25,1410.0,7740.0,1923.0
12/9/2014,753000.0,4.0,2.5,3060.0,8167.0,2005.0
2/9/2015,475000.0,3.0,1.75,2490.0,7210.0,1972.0
10/3/2014,124000.0,1.0,0.75,840.0,7203.0,1949.0
4/24/2015,224000.0,1.0,0.75,840.0,7203.0,1949.0
8/14/2014,485000.0,2.0,1.0,1130.0,3800.0,1916.0
6/24/2014,230000.0,4.0,1.75,1850.0,6000.0,1944.0
11/5/2014,372000.0,4.0,2.75,2330.0,14175.0,1980.0
5/7/2015,306000.0,4.0,2.5,1880.0,9426.0,1990.0
8/27/2014,905000.0,4.0,3.5,2980.0,3000.0,2008.0
3/26/2015,440000.0,4.0,1.0,1440.0,6678.0,1950.0
4/28/2015,280000.0,3.0,1.75,1630.0,10001.0,1977.0
7/29/2014,435000.0,3.0,2.5,1778.0,147823.0,1999.0
6/24/2014,425000.0,3.0,2.5,1930.0,4500.0,1990.0
8/26/2014,204950.0,2.0,0.75,1130.0,11429.0,1956.0
7/14/2014,670000.0,2.0,1.75,1650.0,7500.0,1959.0
5/7/2014,475000.0,2.0,1.0,820.0,2723.0,1921.0
3/20/2015,352000.0,5.0,2.5,2900.0,6650.0,1964.0
4/9/2015,575000.0,4.0,1.75,2330.0,8800.0,1961.0
11/26/2014,1730000.0,4.0,3.5,4440.0,20668.0,1965.0
10/13/2014,491000.0,3.0,2.0,1660.0,5070.0,1950.0
7/9/2014,750000.0,4.0,2.5,3020.0,7465.0,2004.0
5/27/2014,830000.0,4.0,2.5,1850.0,50662.0,1978.0
1/9/2015,1140000.0,6.0,3.75,5960.0,20197.0,2005.0
7/9/2014,137124.0,3.0,1.0,960.0,27442.0,1970.0
8/13/2014,225000.0,4.0,1.0,1150.0,6000.0,1907.0
6/22/2014,732600.0,4.0,2.5,2130.0,7300.0,1963.0
3/16/2015,818000.0,4.0,2.25,2460.0,8001.0,1984.0
8/20/2014,431000.0,3.0,2.25,2360.0,14950.0,1978.0
10/2/2014,304000.0,2.0,2.25,1320.0,1034.0,1996.0
10/21/2014,650000.0,5.0,2.0,1910.0,4667.0,1908.0
4/10/2015,450000.0,2.0,2.0,1610.0,6160.0,1977.0
8/22/2014,269000.0,4.0,1.0,1610.0,8401.0,1958.0
12/31/2014,875000.0,3.0,1.0,1160.0,10732.0,1953.0
4/29/2015,890000.0,4.0,2.25,2870.0,8393.0,1977.0
10/9/2014,565000.0,4.0,2.5,2280.0,9725.0,1986.0
3/13/2015,448175.0,2.0,2.0,1370.0,1339.0,2006.0
9/11/2014,680000.0,5.0,3.0,2970.0,6500.0,2000.0
2/6/2015,629000.0,3.0,1.75,1460.0,12367.0,1970.0
4/22/2015,494000.0,3.0,3.5,1570.0,1486.0,2000.0
1/27/2015,1100000.0,4.0,3.0,2880.0,5500.0,1926.0
1/16/2015,450000.0,5.0,2.5,1900.0,9460.0,1969.0
10/30/2014,330000.0,3.0,1.75,2020.0,11050.0,1969.0
8/20/2014,960000.0,4.0,2.5,3110.0,11397.0,1984.0
12/24/2014,360000.0,4.0,2.5,2390.0,7056.0,1990.0
8/10/2014,378000.0,3.0,2.5,2150.0,11672.0,2004.0
9/12/2014,499950.0,3.0,1.75,1340.0,6250.0,1941.0
7/24/2014,450000.0,3.0,2.5,1990.0,12866.0,1986.0
8/25/2014,523500.0,2.0,2.0,1600.0,5969.0,1950.0
12/8/2014,600000.0,3.0,2.5,2680.0,43995.0,1986.0
6/2/2014,290000.0,3.0,2.5,2080.0,4828.0,2002.0
2/6/2015,176000.0,3.0,3.25,1340.0,5434.0,1986.0
9/18/2014,885000.0,3.0,2.0,2590.0,3750.0,1904.0
6/24/2014,483000.0,2.0,1.75,1240.0,3000.0,1906.0
5/8/2015,240000.0,3.0,1.0,1310.0,7125.0,1978.0
9/25/2014,720000.0,4.0,2.25,2530.0,5200.0,1957.0
11/5/2014,311000.0,4.0,2.5,1780.0,5822.0,2001.0
1/2/2015,332500.0,3.0,2.0,1600.0,7995.0,1950.0
6/26/2014,164950.0,3.0,1.75,1570.0,15330.0,1956.0
3/23/2015,371000.0,3.0,1.75,1570.0,15330.0,1956.0
1/23/2015,264500.0,3.0,1.75,1650.0,16200.0,1976.0
7/5/2014,1740000.0,4.0,2.25,2920.0,6513.0,1937.0
3/30/2015,503000.0,2.0,1.0,870.0,4280.0,1921.0
10/29/2014,738000.0,4.0,2.5,2830.0,5010.0,2000.0
9/23/2014,393000.0,2.0,1.0,980.0,3350.0,1925.0
4/12/2015,280000.0,2.0,1.0,990.0,45528.0,1992.0
3/25/2015,260000.0,4.0,2.5,2360.0,9647.0,1964.0
4/9/2015,505000.0,2.0,1.0,1000.0,4640.0,1915.0
1/5/2015,241000.0,3.0,1.5,1660.0,8000.0,1976.0
3/16/2015,530000.0,3.0,1.75,1520.0,9605.0,1975.0
8/12/2014,713000.0,1.0,1.0,1180.0,4000.0,1910.0
7/22/2014,487000.0,3.0,1.75,1770.0,10125.0,1944.0
11/13/2014,128000.0,2.0,1.0,980.0,5393.0,1969.0
11/13/2014,210500.0,3.0,1.0,1840.0,10178.0,1960.0
1/15/2015,420000.0,3.0,2.5,1810.0,7210.0,1968.0
10/30/2014,679000.0,3.0,2.5,1780.0,4320.0,1930.0
12/18/2014,784950.0,4.0,2.75,2840.0,4227.0,2014.0
11/19/2014,352000.0,4.0,2.5,2650.0,6366.0,1998.0
6/11/2014,386000.0,3.0,1.5,1270.0,1318.0,2004.0
4/30/2015,335000.0,3.0,1.75,1260.0,17000.0,1994.0
6/2/2014,472500.0,3.0,2.0,1750.0,15500.0,1982.0
11/3/2014,599950.0,5.0,2.25,2680.0,13292.0,1976.0
7/24/2014,963990.0,4.0,3.25,3830.0,6765.0,2014.0
9/25/2014,735000.0,3.0,2.0,1610.0,3600.0,1925.0
3/17/2015,858450.0,3.0,4.25,3840.0,9751.0,1998.0
5/7/2015,665000.0,5.0,2.75,2670.0,4000.0,1914.0
7/31/2014,290000.0,3.0,2.5,2000.0,7414.0,1993.0
4/13/2015,250000.0,2.0,1.0,860.0,4320.0,1925.0
10/8/2014,192500.0,3.0,1.75,1420.0,7205.0,1986.0
8/25/2014,350000.0,4.0,2.0,2060.0,13400.0,1957.0
3/19/2015,518000.0,4.0,2.5,2790.0,9910.0,2003.0
7/1/2014,563000.0,4.0,1.0,1410.0,3376.0,1911.0
10/7/2014,375000.0,4.0,3.0,2420.0,9566.0,2003.0
2/27/2015,400000.0,3.0,2.5,1460.0,1319.0,2002.0
10/29/2014,240000.0,5.0,1.75,2460.0,16000.0,1957.0
9/23/2014,317500.0,2.0,1.0,1000.0,5120.0,1902.0
2/13/2015,1320000.0,5.0,4.0,4420.0,36342.0,1982.0
11/10/2014,234000.0,3.0,1.0,1240.0,239144.0,1921.0
5/13/2014,645000.0,3.0,2.5,1740.0,13750.0,1975.0
3/9/2015,649000.0,2.0,1.0,1280.0,4840.0,1908.0
4/17/2015,605000.0,4.0,2.5,2520.0,3980.0,2004.0
8/21/2014,337900.0,3.0,3.5,1500.0,1471.0,1999.0
2/5/2015,535000.0,3.0,2.75,2490.0,3600.0,1906.0
9/22/2014,325000.0,4.0,1.0,1530.0,5684.0,1957.0
12/15/2014,429950.0,4.0,2.25,1740.0,10875.0,1967.0
4/16/2015,775000.0,3.0,2.5,3550.0,32807.0,1989.0
7/31/2014,650000.0,2.0,1.0,1280.0,6000.0,1965.0
5/1/2015,1200000.0,4.0,2.25,2320.0,13114.0,1967.0
9/10/2014,275000.0,2.0,1.0,1140.0,10404.0,1935.0
7/29/2014,575000.0,4.0,3.5,3930.0,16970.0,1997.0
8/6/2014,540000.0,3.0,2.5,2370.0,16455.0,1959.0
6/5/2014,640000.0,3.0,1.75,2340.0,4206.0,1917.0
9/23/2014,275000.0,3.0,1.5,1240.0,9125.0,1967.0
7/24/2014,672800.0,4.0,2.5,2740.0,10533.0,1997.0
5/27/2014,495000.0,4.0,2.25,1940.0,9144.0,1956.0
9/26/2014,820000.0,3.0,2.5,2950.0,35108.0,1995.0
6/9/2014,475000.0,4.0,2.75,1980.0,11443.0,1952.0
5/20/2014,1280000.0,4.0,2.0,2850.0,7861.0,1970.0
4/29/2015,380000.0,3.0,1.0,1160.0,9375.0,1967.0
8/20/2014,397500.0,3.0,2.0,2130.0,8225.0,1987.0
5/7/2014,352000.0,5.0,2.5,2420.0,8560.0,1978.0
4/13/2015,893880.0,6.0,2.5,2820.0,8600.0,1967.0
9/16/2014,635000.0,5.0,3.25,3710.0,34200.0,1986.0
5/7/2014,420000.0,3.0,2.25,1770.0,8165.0,1977.0
3/21/2015,503000.0,3.0,2.0,1260.0,2500.0,1987.0
9/9/2014,689000.0,2.0,1.75,2330.0,10143.0,1953.0
9/2/2014,749500.0,4.0,2.75,2490.0,3840.0,1922.0
10/6/2014,1150000.0,6.0,3.75,4090.0,49542.0,1984.0
6/9/2014,563500.0,4.0,2.5,2800.0,12831.0,2001.0
6/30/2014,480000.0,4.0,3.0,2440.0,9664.0,1981.0
4/22/2015,374950.0,4.0,3.0,2540.0,8800.0,1977.0
4/10/2015,308950.0,3.0,2.5,1600.0,6250.0,1995.0
9/17/2014,445000.0,4.0,2.75,2680.0,16934.0,1958.0
4/21/2015,237200.0,3.0,1.5,1220.0,9000.0,1968.0
9/2/2014,453500.0,3.0,1.75,1550.0,7270.0,1953.0
5/7/2015,616500.0,3.0,2.0,2080.0,4549.0,1954.0
8/6/2014,1250000.0,5.0,5.0,5000.0,32909.0,2000.0
4/7/2015,396000.0,1.0,1.0,630.0,5150.0,1954.0
7/8/2014,210000.0,3.0,1.0,1070.0,8179.0,1949.0
10/1/2014,539000.0,2.0,1.75,1900.0,5175.0,1919.0
8/25/2014,605000.0,3.0,2.5,2960.0,18600.0,1979.0
7/7/2014,437500.0,3.0,2.0,1490.0,4800.0,1948.0
7/16/2014,215000.0,3.0,1.5,1500.0,15000.0,1952.0
6/18/2014,440000.0,4.0,2.5,2410.0,4780.0,2000.0
11/17/2014,525000.0,3.0,1.0,2000.0,22500.0,1939.0
8/21/2014,319900.0,3.0,1.5,1140.0,20383.0,1985.0
1/6/2015,335000.0,3.0,1.0,1120.0,9075.0,1977.0
11/7/2014,485000.0,3.0,2.25,2900.0,35273.0,1986.0
9/25/2014,359999.0,4.0,2.25,3220.0,7700.0,1976.0
8/7/2014,799000.0,5.0,2.75,2500.0,19783.0,1959.0
9/12/2014,280000.0,3.0,2.25,1610.0,10454.0,1977.0
7/8/2014,1050000.0,4.0,2.75,2250.0,3433.0,1927.0
11/19/2014,290000.0,1.0,2.0,1240.0,4800.0,1910.0
12/17/2014,235000.0,2.0,2.25,1660.0,2748.0,1995.0
10/1/2014,495000.0,3.0,1.75,2080.0,3000.0,1925.0
2/24/2015,290000.0,3.0,2.25,1880.0,7488.0,1980.0
10/28/2014,230000.0,4.0,1.5,1050.0,9516.0,1969.0
2/20/2015,234000.0,3.0,1.75,1480.0,8475.0,1968.0
10/3/2014,597400.0,4.0,2.5,2420.0,4500.0,2001.0
8/5/2014,370000.0,4.0,2.5,2190.0,17600.0,1966.0
5/19/2014,755000.0,4.0,2.5,2660.0,10452.0,1993.0
4/3/2015,342000.0,3.0,2.5,2430.0,5715.0,1999.0
7/28/2014,497000.0,2.0,1.0,770.0,3325.0,1918.0
4/29/2015,835000.0,3.0,1.0,3060.0,30166.0,1959.0
